path,name,extension,size_bytes,size_human,modified_at,depth,top_level,category,git_state,is_symlink
docs/superpowers/specs/2026-06-05-phase23-his-connection-status-route-denied-audit-v1-design.md,2026-06-05-phase23-his-connection-status-route-denied-audit-v1-design.md,.md,16201,15.82 KB,2026-06-05 15:13:20,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-06-phase23-his-connection-compensation-operation-repository-plan.md,2026-06-06-phase23-his-connection-compensation-operation-repository-plan.md,.md,13368,13.05 KB,2026-06-06 22:01:21,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-api-permission-audit-plan.md,2026-06-06-phase23-his-connection-credential-api-permission-audit-plan.md,.md,21121,20.63 KB,2026-06-06 01:13:56,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-audit-reason-query-plan.md,2026-06-06-phase23-his-connection-credential-audit-reason-query-plan.md,.md,21084,20.59 KB,2026-06-06 13:02:57,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-compensation-audit-plan.md,2026-06-06-phase23-his-connection-credential-compensation-audit-plan.md,.md,19956,19.49 KB,2026-06-06 15:20:40,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-compensation-metadata-outbox-plan.md,2026-06-06-phase23-his-connection-credential-compensation-metadata-outbox-plan.md,.md,19052,18.61 KB,2026-06-06 15:47:03,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-compensation-outbox-job-queue-plan.md,2026-06-06-phase23-his-connection-credential-compensation-outbox-job-queue-plan.md,.md,24121,23.56 KB,2026-06-06 23:25:05,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-secret-manager-plan.md,2026-06-06-phase23-his-connection-credential-secret-manager-plan.md,.md,22702,22.17 KB,2026-06-06 02:25:43,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-06-phase23-his-connection-provider-failure-compensation-audit-plan.md,2026-06-06-phase23-his-connection-provider-failure-compensation-audit-plan.md,.md,27448,26.80 KB,2026-06-06 12:01:35,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-06-phase23-his-connection-provider-failure-service-audit-plan.md,2026-06-06-phase23-his-connection-provider-failure-service-audit-plan.md,.md,25537,24.94 KB,2026-06-06 14:04:00,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-07-phase23-his-connection-credential-compensation-retry-requeue-backoff-runtime-plan.md,2026-06-07-phase23-his-connection-credential-compensation-retry-requeue-backoff-runtime-plan.md,.md,21665,21.16 KB,2026-06-07 02:20:26,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-07-phase23-his-connection-credential-compensation-worker-claim-lock-stale-recovery-plan.md,2026-06-07-phase23-his-connection-credential-compensation-worker-claim-lock-stale-recovery-plan.md,.md,21749,21.24 KB,2026-06-07 00:56:19,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-07-phase23-his-connection-credential-compensation-worker-test-provider-noop-execution-plan.md,2026-06-07-phase23-his-connection-credential-compensation-worker-test-provider-noop-execution-plan.md,.md,16914,16.52 KB,2026-06-07 01:43:13,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-20-homepage-brand-management-design.md,2026-06-20-homepage-brand-management-design.md,.md,15581,15.22 KB,2026-06-21 15:28:54,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-20-open-platform-overview-design.md,2026-06-20-open-platform-overview-design.md,.md,25319,24.73 KB,2026-06-21 15:28:54,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-22-demo-mock-runtime-data-cleanup-design.md,2026-06-22-demo-mock-runtime-data-cleanup-design.md,.md,12936,12.63 KB,2026-06-23 02:56:15,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-22-tenant-account-plan-entitlement-design.md,2026-06-22-tenant-account-plan-entitlement-design.md,.md,25757,25.15 KB,2026-06-22 19:02:40,4,docs,docs,tracked,False
docs/superpowers/specs/2026-06-23-platform-plan-commercialization-v1-v4-design.md,2026-06-23-platform-plan-commercialization-v1-v4-design.md,.md,22391,21.87 KB,2026-06-25 20:23:32,4,docs,docs,tracked,False
docs/superpowers/specs/2026-07-15-institution-navigation-page-system-design.md,2026-07-15-institution-navigation-page-system-design.md,.md,134107,130.96 KB,2026-07-17 09:53:08,4,docs,docs,tracked,False
docs/verification/2026-06-21-conflict-branch-cleanup-report.md,2026-06-21-conflict-branch-cleanup-report.md,.md,20540,20.06 KB,2026-06-21 20:16:08,3,docs,docs,tracked,False
docs/verification/ai-model-config-claude-feedback-remediation-2026-06-20.md,ai-model-config-claude-feedback-remediation-2026-06-20.md,.md,3751,3.66 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/ai-model-config-claude-remediation-review-2026-06-20.md,ai-model-config-claude-remediation-review-2026-06-20.md,.md,14005,13.68 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/ai-model-config-claude-review-2026-06-20.md,ai-model-config-claude-review-2026-06-20.md,.md,8974,8.76 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/ai-model-config-claude-terminal-acceptance-2026-06-20.md,ai-model-config-claude-terminal-acceptance-2026-06-20.md,.md,18159,17.73 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/ai-model-config-draft-pr-package-2026-06-20.md,ai-model-config-draft-pr-package-2026-06-20.md,.md,8996,8.79 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/ai-model-config-e2e-verification-2026-06-19.md,ai-model-config-e2e-verification-2026-06-19.md,.md,19072,18.62 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/ai-model-config-functional-audit-2026-06-20.md,ai-model-config-functional-audit-2026-06-20.md,.md,8307,8.11 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/ai-model-config-latest-update-claude-acceptance-2026-06-20.md,ai-model-config-latest-update-claude-acceptance-2026-06-20.md,.md,12381,12.09 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/ai-model-config-pr-a-sync-contract-2026-06-20.md,ai-model-config-pr-a-sync-contract-2026-06-20.md,.md,2948,2.88 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/ai-model-config-pr-b-sync-persistence-2026-06-20.md,ai-model-config-pr-b-sync-persistence-2026-06-20.md,.md,3469,3.39 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/ai-model-config-pr-c-model-test-2026-06-20.md,ai-model-config-pr-c-model-test-2026-06-20.md,.md,2731,2.67 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/ai-model-config-pr-d-config-ux-2026-06-20.md,ai-model-config-pr-d-config-ux-2026-06-20.md,.md,4107,4.01 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/ai-model-config-pr-e-final-security-2026-06-20.md,ai-model-config-pr-e-final-security-2026-06-20.md,.md,4283,4.18 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/ai-model-config-vendor-official-adapter-verification-2026-06-20.md,ai-model-config-vendor-official-adapter-verification-2026-06-20.md,.md,10925,10.67 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/knowledge-management-functional-audit-2026-06-20.md,knowledge-management-functional-audit-2026-06-20.md,.md,19362,18.91 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/knowledge-management-pr3-pr6-verification-2026-06-20.md,knowledge-management-pr3-pr6-verification-2026-06-20.md,.md,4316,4.21 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
docs/verification/open-platform-ai-model-and-knowledge-management-final-review-2026-06-20.md,open-platform-ai-model-and-knowledge-management-final-review-2026-06-20.md,.md,15132,14.78 KB,2026-06-21 15:28:54,3,docs,docs,tracked,False
drizzle.config.ts,drizzle.config.ts,.ts,261,261.00 B,2026-05-30 12:38:24,1,(root),other,tracked,False
drizzle/.DS_Store,.DS_Store,,6148,6.00 KB,2026-06-29 03:52:06,2,drizzle,other,other,False
drizzle/0000_silky_speedball.sql,0000_silky_speedball.sql,.sql,6323,6.17 KB,2026-05-30 12:38:24,2,drizzle,other,tracked,False
drizzle/0001_wise_fantastic_four.sql,0001_wise_fantastic_four.sql,.sql,232,232.00 B,2026-05-31 15:39:50,2,drizzle,other,tracked,False
drizzle/0002_watery_roxanne_simpson.sql,0002_watery_roxanne_simpson.sql,.sql,3424,3.34 KB,2026-05-31 19:49:57,2,drizzle,other,tracked,False
drizzle/0003_phase12_treatment_summaries.sql,0003_phase12_treatment_summaries.sql,.sql,2052,2.00 KB,2026-06-01 01:37:57,2,drizzle,other,tracked,False
drizzle/0004_phase15_followup_source_link.sql,0004_phase15_followup_source_link.sql,.sql,1153,1.13 KB,2026-06-01 17:09:48,2,drizzle,other,tracked,False
drizzle/0005_phase19_treatment_summary_void.sql,0005_phase19_treatment_summary_void.sql,.sql,537,537.00 B,2026-06-02 15:56:45,2,drizzle,other,tracked,False
drizzle/0006_his_connections.sql,0006_his_connections.sql,.sql,2352,2.30 KB,2026-06-03 22:15:34,2,drizzle,other,tracked,False
drizzle/0007_phase23_his_connection_credential_compensation_metadata_operationid.sql,0007_phase23_his_connection_credential_compensation_metadata_operationid.sql,.sql,2723,2.66 KB,2026-06-06 21:32:16,2,drizzle,other,tracked,False
drizzle/0008_phase23_his_connection_credential_compensation_job_queue_schema_min.sql,0008_phase23_his_connection_credential_compensation_job_queue_schema_min.sql,.sql,3546,3.46 KB,2026-06-06 23:58:25,2,drizzle,other,tracked,False
drizzle/0009_v1_knowledge_base_runtime_foundation.sql,0009_v1_knowledge_base_runtime_foundation.sql,.sql,6235,6.09 KB,2026-06-16 02:20:31,2,drizzle,other,tracked,False
drizzle/0010_v1_knowledge_base_embedding_vector_index_runtime.sql,0010_v1_knowledge_base_embedding_vector_index_runtime.sql,.sql,2039,1.99 KB,2026-06-13 02:37:13,2,drizzle,other,tracked,False
drizzle/0011_v1_platform_knowledge_institution_visibility.sql,0011_v1_platform_knowledge_institution_visibility.sql,.sql,1479,1.44 KB,2026-06-13 19:12:16,2,drizzle,other,tracked,False
drizzle/0012_v1_knowledge_document_files.sql,0012_v1_knowledge_document_files.sql,.sql,1617,1.58 KB,2026-06-13 21:58:54,2,drizzle,other,tracked,False
drizzle/0013_v1_knowledge_document_file_parsing.sql,0013_v1_knowledge_document_file_parsing.sql,.sql,3868,3.78 KB,2026-06-13 22:54:01,2,drizzle,other,tracked,False
drizzle/0014_v1_knowledge_document_file_parse_chunk_embeddings.sql,0014_v1_knowledge_document_file_parse_chunk_embeddings.sql,.sql,2838,2.77 KB,2026-06-13 23:56:18,2,drizzle,other,tracked,False
drizzle/0015_v1_knowledge_qa_audit_logs.sql,0015_v1_knowledge_qa_audit_logs.sql,.sql,1398,1.37 KB,2026-06-14 00:35:55,2,drizzle,other,tracked,False
drizzle/0016_ai_provider_config_secure.sql,0016_ai_provider_config_secure.sql,.sql,795,795.00 B,2026-06-15 01:56:56,2,drizzle,other,tracked,False
drizzle/0017_ai_model_config_persistence.sql,0017_ai_model_config_persistence.sql,.sql,590,590.00 B,2026-06-21 15:28:54,2,drizzle,other,tracked,False
drizzle/0018_homepage_brand_phase2_runtime.sql,0018_homepage_brand_phase2_runtime.sql,.sql,4682,4.57 KB,2026-06-21 15:28:54,2,drizzle,other,tracked,False
drizzle/0019_platform_plan_commercialization_v1_schema.sql,0019_platform_plan_commercialization_v1_schema.sql,.sql,9420,9.20 KB,2026-06-25 20:23:32,2,drizzle,other,tracked,False
drizzle/0020_tenant_formal_accounts.sql,0020_tenant_formal_accounts.sql,.sql,2902,2.83 KB,2026-06-25 20:23:32,2,drizzle,other,tracked,False
drizzle/0021_customer_basic_crud_fields.sql,0021_customer_basic_crud_fields.sql,.sql,384,384.00 B,2026-06-26 02:11:10,2,drizzle,other,tracked,False
drizzle/0022_commercial_record_types_auto_generation.sql,0022_commercial_record_types_auto_generation.sql,.sql,498,498.00 B,2026-06-26 12:34:10,2,drizzle,other,tracked,False
drizzle/0023_living_captain_cross.sql,0023_living_captain_cross.sql,.sql,1106,1.08 KB,2026-06-27 13:54:12,2,drizzle,other,tracked,False
drizzle/0024_greedy_rachel_grey.sql,0024_greedy_rachel_grey.sql,.sql,64,64.00 B,2026-06-28 19:05:49,2,drizzle,other,tracked,False
drizzle/0025_v06_ai_credits_metering_schema.sql,0025_v06_ai_credits_metering_schema.sql,.sql,1947,1.90 KB,2026-06-29 14:40:07,2,drizzle,other,tracked,False
drizzle/0026_v06_ai_usage_service_project_fields.sql,0026_v06_ai_usage_service_project_fields.sql,.sql,483,483.00 B,2026-07-01 20:39:00,2,drizzle,other,tracked,False
drizzle/0027_v06_kb_hybrid_retrieval_embedding_status.sql,0027_v06_kb_hybrid_retrieval_embedding_status.sql,.sql,107,107.00 B,2026-07-05 16:53:28,2,drizzle,other,tracked,False
drizzle/0028_v06_kb_indexing_job_pipeline.sql,0028_v06_kb_indexing_job_pipeline.sql,.sql,1981,1.93 KB,2026-07-05 20:04:28,2,drizzle,other,tracked,False
drizzle/0029_v06_kb_ocr_file_job_type.sql,0029_v06_kb_ocr_file_job_type.sql,.sql,77,77.00 B,2026-07-06 01:49:39,2,drizzle,other,tracked,False
drizzle/0030_v06_kb_entitlement_quota_usage_records.sql,0030_v06_kb_entitlement_quota_usage_records.sql,.sql,1262,1.23 KB,2026-07-06 09:32:08,2,drizzle,other,tracked,False
drizzle/0031_v06_followup_path_enrollment_first_slice.sql,0031_v06_followup_path_enrollment_first_slice.sql,.sql,4733,4.62 KB,2026-07-06 19:38:01,2,drizzle,other,tracked,False
drizzle/0032_v06_followup_message_draft_01b.sql,0032_v06_followup_message_draft_01b.sql,.sql,5433,5.31 KB,2026-07-06 23:15:50,2,drizzle,other,tracked,False
drizzle/0033_v06_followup_timeline_01c.sql,0033_v06_followup_timeline_01c.sql,.sql,2736,2.67 KB,2026-07-07 07:26:03,2,drizzle,other,tracked,False
drizzle/0034_v08_04f_ea_customer_mapping_data_foundation.sql,0034_v08_04f_ea_customer_mapping_data_foundation.sql,.sql,1998,1.95 KB,2026-07-10 22:37:16,2,drizzle,other,tracked,False
drizzle/0035_v08_04f_fa_trusted_reachout_safety_foundation.sql,0035_v08_04f_fa_trusted_reachout_safety_foundation.sql,.sql,6728,6.57 KB,2026-07-11 19:18:48,2,drizzle,other,tracked,False
drizzle/0036_v08_05b_a_single_real_send_proof_foundation.sql,0036_v08_05b_a_single_real_send_proof_foundation.sql,.sql,14868,14.52 KB,2026-07-12 12:34:33,2,drizzle,other,tracked,False
drizzle/0037_v08_05b_b3a_real_task_readiness_foundation.sql,0037_v08_05b_b3a_real_task_readiness_foundation.sql,.sql,12429,12.14 KB,2026-07-12 16:55:39,2,drizzle,other,tracked,False
drizzle/0038_mig_01a1_institution_isolation_expand.sql,0038_mig_01a1_institution_isolation_expand.sql,.sql,4755,4.64 KB,2026-07-22 10:58:52,2,drizzle,other,tracked,False
drizzle/meta/0000_snapshot.json,0000_snapshot.json,.json,21364,20.86 KB,2026-05-30 12:38:24,3,drizzle,other,tracked,False
drizzle/meta/0001_snapshot.json,0001_snapshot.json,.json,22465,21.94 KB,2026-05-31 15:39:50,3,drizzle,other,tracked,False
drizzle/meta/0002_snapshot.json,0002_snapshot.json,.json,33577,32.79 KB,2026-05-31 19:49:57,3,drizzle,other,tracked,False
drizzle/meta/0003_snapshot.json,0003_snapshot.json,.json,40320,39.38 KB,2026-06-01 01:37:57,3,drizzle,other,tracked,False
drizzle/meta/0004_snapshot.json,0004_snapshot.json,.json,43080,42.07 KB,2026-06-01 17:09:48,3,drizzle,other,tracked,False
drizzle/meta/0005_snapshot.json,0005_snapshot.json,.json,44511,43.47 KB,2026-06-02 15:56:45,3,drizzle,other,tracked,False
drizzle/meta/0006_snapshot.json,0006_snapshot.json,.json,53002,51.76 KB,2026-06-03 22:15:34,3,drizzle,other,tracked,False
drizzle/meta/0007_snapshot.json,0007_snapshot.json,.json,60064,58.66 KB,2026-06-06 21:32:16,3,drizzle,other,tracked,False
drizzle/meta/0008_snapshot.json,0008_snapshot.json,.json,70376,68.73 KB,2026-06-06 23:58:25,3,drizzle,other,tracked,False
drizzle/meta/0021_snapshot.json,0021_snapshot.json,.json,186176,181.81 KB,2026-06-26 02:11:10,3,drizzle,other,tracked,False
drizzle/meta/0022_commercial_record_types_auto_generation_snapshot.json,0022_commercial_record_types_auto_generation_snapshot.json,.json,186309,181.94 KB,2026-06-26 12:34:10,3,drizzle,other,tracked,False
drizzle/meta/0023_snapshot.json,0023_snapshot.json,.json,190762,186.29 KB,2026-06-27 13:54:12,3,drizzle,other,tracked,False
drizzle/meta/0024_snapshot.json,0024_snapshot.json,.json,190910,186.44 KB,2026-06-28 19:05:49,3,drizzle,other,tracked,False
drizzle/meta/0025_snapshot.json,0025_snapshot.json,.json,196939,192.32 KB,2026-06-29 14:40:07,3,drizzle,other,tracked,False
drizzle/meta/0026_snapshot.json,0026_snapshot.json,.json,197773,193.14 KB,2026-07-01 20:39:00,3,drizzle,other,tracked,False
drizzle/meta/_journal.json,_journal.json,.json,6389,6.24 KB,2026-07-22 10:58:52,3,drizzle,other,tracked,False
eslint.config.mjs,eslint.config.mjs,.mjs,130,130.00 B,2026-05-29 14:56:27,1,(root),other,tracked,False
next-env.d.ts,next-env.d.ts,.ts,247,247.00 B,2026-07-17 22:11:54,1,(root),other,tracked,False
next.config.ts,next.config.ts,.ts,876,876.00 B,2026-06-23 02:56:15,1,(root),other,tracked,False
package.json,package.json,.json,1638,1.60 KB,2026-07-15 14:05:26,1,(root),other,tracked,False
pnpm-lock.yaml,pnpm-lock.yaml,.yaml,206542,201.70 KB,2026-07-15 14:06:04,1,(root),other,tracked,False
postcss.config.mjs,postcss.config.mjs,.mjs,94,94.00 B,2026-05-29 14:56:27,1,(root),other,tracked,False
public/.DS_Store,.DS_Store,,6148,6.00 KB,2026-06-25 11:47:21,2,public,public,other,False
public/ai-vendor-logos/chatglm.svg,chatglm.svg,.svg,10680,10.43 KB,2026-06-23 04:06:58,3,public,public,tracked,False
public/ai-vendor-logos/deepseek.svg,deepseek.svg,.svg,8907,8.70 KB,2026-06-23 04:06:58,3,public,public,tracked,False
public/ai-vendor-logos/doubao.svg,doubao.svg,.svg,9481,9.26 KB,2026-06-23 04:06:58,3,public,public,tracked,False
public/ai-vendor-logos/kimi.svg,kimi.svg,.svg,4927,4.81 KB,2026-06-23 04:06:58,3,public,public,tracked,False
public/ai-vendor-logos/qwen.svg,qwen.svg,.svg,11159,10.90 KB,2026-06-23 04:06:58,3,public,public,tracked,False
public/brand/logo-horizontal-luxury.png,logo-horizontal-luxury.png,.png,199908,195.22 KB,2026-05-29 14:58:27,3,public,public,tracked,False
public/brand/logo-horizontal-night.png,logo-horizontal-night.png,.png,109341,106.78 KB,2026-05-29 14:58:27,3,public,public,tracked,False
public/brand/logo-horizontal.png,logo-horizontal.png,.png,288153,281.40 KB,2026-05-29 14:58:27,3,public,public,tracked,False
public/brand/logo-mark.png,logo-mark.png,.png,185340,181.00 KB,2026-05-29 14:58:27,3,public,public,tracked,False
public/brand/logo-stacked.png,logo-stacked.png,.png,362993,354.49 KB,2026-05-29 14:58:27,3,public,public,tracked,False
